tag,patterns,response,patterns_cleaned,patterns_french,patterns_spanish,patterns_dutch
Loved,I feel loved beyond measure.,"My Diary,Arcade",I feel loved beyond measure,Je me sens aimé au-delà de toute mesure,Me siento amado más allá de toda medida,Ik voel me onmetelijk geliefd
Loved,I’m thankful for all the love and kindness I receive.,"My Diary,Arcade",I’m thankful for all the love and kindness I receive,Je suis reconnaissant pour tout l’amour et la gentillesse que je reçois,Estoy agradecido por todo el amor y la amabilidad que recibo.,Ik ben dankbaar voor alle liefde en vriendelijkheid die ik ontvang
Loved,I’m grateful for the love in my life.,"My Diary,Arcade",I’m grateful for the love in my life,Je suis reconnaissant pour l’amour dans ma vie,Estoy agradecido por el amor en mi vida.,Ik ben dankbaar voor de liefde in mijn leven
Loved,I feel loved by my family and friends.,"My Diary,Arcade",I feel loved by my family and friends,Je me sens aimé par ma famille et mes amis,Me siento querido por mi familia y amigos.,Ik voel me geliefd door mijn familie en vrienden
Loved,I feel like I’m part of something bigger.,"My Diary,Arcade",I feel like I’m part of something bigger,J’ai l’impression de faire partie de quelque chose de plus grand,Me siento como si fuera parte de algo más grande,Ik heb het gevoel dat ik deel uitmaak van iets groters
Loved,I’m surrounded by love and positivity.,"My Diary,Arcade",I’m surrounded by love and positivity,Je suis entouré d’amour et de positivité,Estoy rodeado de amor y positividad.,Ik word omringd door liefde en positiviteit
Loved,I’m so grateful for the support and care I receive.,"My Diary,Arcade",I’m so grateful for the support and care I receive,Je suis très reconnaissante pour le soutien et les soins que je reçois,Estoy muy agradecida por el apoyo y la atención que recibo.,Ik ben zo dankbaar voor de steun en zorg die ik krijg
Loved,I feel loved and accepted just the way I am.,"My Diary,Arcade",I feel loved and accepted just the way I am,Je me sens aimé et accepté tel que je suis,Me siento amado y aceptado tal como soy.,Ik voel me geliefd en geaccepteerd zoals ik ben
Loved,I am grateful for the affection I get from others.,"My Diary,Arcade",I am grateful for the affection I get from others,Je suis reconnaissant pour l’affection que je reçois des autres,Estoy agradecido por el cariño que recibo de los demás.,Ik ben dankbaar voor de genegenheid die ik van anderen krijg
Loved,Love is in every conversation I have today.,"My Diary,Arcade",Love is in every conversation I have today,L'amour est dans chaque conversation que j'ai aujourd'hui,El amor está en cada conversación que tengo hoy.,Liefde zit in elk gesprek dat ik vandaag heb
Loved,I’m lucky to have people who genuinely care about me.,"My Diary,Arcade",I’m lucky to have people who genuinely care about me,J'ai la chance d'avoir des gens qui se soucient vraiment de moi,Tengo suerte de tener gente que realmente se preocupa por mí.,Ik heb geluk dat ik mensen heb die echt om mij geven
Loved,I feel cherished by those who love me.,"My Diary,Arcade",I feel cherished by those who love me,Je me sens chéri par ceux qui m'aiment,Me siento querido por quienes me aman.,Ik voel me gekoesterd door degenen die van mij houden
Loved,I’m thankful for the love that surrounds me.,"My Diary,Arcade",I’m thankful for the love that surrounds me,Je suis reconnaissant pour l’amour qui m’entoure,Estoy agradecido por el amor que me rodea.,Ik ben dankbaar voor de liefde die mij omringt
Loved,"I feel like I’m in the right place, surrounded by love.","My Diary,Arcade","I feel like I’m in the right place, surrounded by love","Je me sens au bon endroit, entouré d’amour","Me siento que estoy en el lugar correcto, rodeada de amor.","Ik voel me alsof ik op de juiste plek ben, omringd door liefde"
Loved,I feel so connected to the people who love me.,"My Diary,Arcade",I feel so connected to the people who love me,Je me sens tellement connecté aux gens qui m'aiment,Me siento tan conectado con las personas que me aman.,Ik voel me zo verbonden met de mensen die van mij houden
Loved,I’m thankful for the love and care I receive from my friends.,"My Diary,Arcade",I’m thankful for the love and care I receive from my friends,Je suis reconnaissant pour l’amour et l’attention que je reçois de mes amis,Estoy agradecido por el amor y el cuidado que recibo de mis amigos.,Ik ben dankbaar voor de liefde en zorg die ik van mijn vrienden krijg
Loved,I feel truly loved every day of my life.,"My Diary,Arcade",I feel truly loved every day of my life,Je me sens vraiment aimé chaque jour de ma vie,Me siento verdaderamente amado todos los días de mi vida.,Ik voel me elke dag van mijn leven echt geliefd
Loved,"I feel that I am surrounded by love, always.","My Diary,Arcade","I feel that I am surrounded by love, always","Je sens que je suis entouré d'amour, toujours","Siento que estoy rodeada de amor, siempre.",Ik voel dat ik altijd omringd word door liefde
Loved,I’m so thankful to be loved by so many people.,"My Diary,Arcade",I’m so thankful to be loved by so many people,Je suis tellement reconnaissante d’être aimée par tant de personnes,Estoy tan agradecida de ser amada por tanta gente.,Ik ben zo dankbaar dat ik door zoveel mensen geliefd word
Loved,I feel warmth in my heart because of the love I receive.,"My Diary,Arcade",I feel warmth in my heart because of the love I receive,Je ressens de la chaleur dans mon cœur à cause de l’amour que je reçois,Siento calor en mi corazón por el amor que recibo.,Ik voel warmte in mijn hart vanwege de liefde die ik ontvang
Loved,I feel truly cared for by those I love.,"My Diary,Arcade",I feel truly cared for by those I love,Je me sens vraiment pris en charge par ceux que j'aime,Me siento verdaderamente cuidado por aquellos que amo.,Ik voel me echt verzorgd door degenen van wie ik houd
Loved,I’m so grateful for the love and care in my life.,"My Diary,Arcade",I’m so grateful for the love and care in my life,Je suis tellement reconnaissante pour l’amour et l’attention dans ma vie,Estoy muy agradecida por el amor y el cuidado en mi vida.,Ik ben zo dankbaar voor de liefde en zorg in mijn leven
Loved,I feel completely loved and supported by my family.,"My Diary,Arcade",I feel completely loved and supported by my family,Je me sens complètement aimé et soutenu par ma famille,Me siento completamente amado y apoyado por mi familia.,Ik voel me volledig geliefd en gesteund door mijn familie
Loved,I’m so thankful for the people who make me feel loved.,"My Diary,Arcade",I’m so thankful for the people who make me feel loved,Je suis tellement reconnaissante envers les gens qui me font me sentir aimée,Estoy muy agradecido por las personas que me hacen sentir amado.,Ik ben zo dankbaar voor de mensen die mij het gevoel geven dat ik geliefd ben
Loved,I feel like I’m in a loving and supportive environment.,"My Diary,Arcade",I feel like I’m in a loving and supportive environment,Je me sens dans un environnement aimant et solidaire,Me siento como si estuviera en un ambiente amoroso y de apoyo.,Ik heb het gevoel dat ik in een liefdevolle en ondersteunende omgeving ben
Loved,I’m so lucky to be surrounded by people who care about me.,"My Diary,Arcade",I’m so lucky to be surrounded by people who care about me,J'ai tellement de chance d'être entourée de personnes qui se soucient de moi,Tengo mucha suerte de estar rodeada de personas que se preocupan por mí.,Ik heb zoveel geluk dat ik omringd word door mensen die om mij geven
Loved,I feel safe and cherished by my loved ones.,"My Diary,Arcade",I feel safe and cherished by my loved ones,Je me sens en sécurité et apprécié par mes proches,Me siento seguro y querido por mis seres queridos.,Ik voel mij veilig en geliefd door mijn dierbaren
Loved,I feel overwhelmed with love from everyone around me.,"My Diary,Arcade",I feel overwhelmed with love from everyone around me,Je me sens submergé par l'amour de tous ceux qui m'entourent,Me siento abrumado por el amor de todos los que me rodean.,Ik voel me overweldigd door de liefde van iedereen om me heen
Loved,I feel so cared for.  ,"My Diary,Arcade",I feel so cared for  ,Je me sens tellement pris en charge,Me siento tan cuidada,Ik voel me zo verzorgd
Loved,I’m surrounded by love.  ,"My Diary,Arcade",I’m surrounded by love  ,Je suis entouré d’amour,Estoy rodeado de amor,Ik word omringd door liefde
Loved,I feel deeply cherished.  ,"My Diary,Arcade",I feel deeply cherished  ,Je me sens profondément chéri,Me siento profundamente querido,Ik voel mij diep gekoesterd
Loved,I feel valued and appreciated.  ,"My Diary,Arcade",I feel valued and appreciated  ,Je me sens valorisé et apprécié,Me siento valorado y apreciado,Ik voel mij gewaardeerd en gewaardeerd
Loved,My heart is full of love.  ,"My Diary,Arcade",My heart is full of love  ,Mon coeur est plein d'amour,Mi corazón está lleno de amor.,Mijn hart is vol liefde
Loved,I feel loved and supported.  ,"My Diary,Arcade",I feel loved and supported  ,Je me sens aimé et soutenu,Me siento amado y apoyado,Ik voel me geliefd en gesteund
Loved,Love is all around me.  ,"My Diary,Arcade",Love is all around me  ,L'amour est tout autour de moi,El amor está a mi alrededor,Liefde is overal om mij heen
Loved,I’m grateful for the care I receive.  ,"My Diary,Arcade",I’m grateful for the care I receive  ,Je suis reconnaissant pour les soins que je reçois,Estoy agradecido por la atención que recibo,Ik ben dankbaar voor de zorg die ik krijg
Loved,I feel truly connected to others.  ,"My Diary,Arcade",I feel truly connected to others  ,Je me sens vraiment connecté aux autres,Me siento verdaderamente conectado con los demás.,Ik voel mij echt verbonden met anderen
Loved,I feel safe and appreciated.,"My Diary,Arcade",I feel safe and appreciated,Je me sens en sécurité et apprécié,Me siento seguro y apreciado.,Ik voel mij veilig en gewaardeerd
Loved,I’m so grateful for the love and care I receive from my friends and family.,"My Diary,Arcade",I’m so grateful for the love and care I receive from my friends and family,Je suis tellement reconnaissante pour l’amour et l’attention que je reçois de mes amis et de ma famille,Estoy muy agradecida por el amor y el cuidado que recibo de mis amigos y familiares.,Ik ben zo dankbaar voor de liefde en zorg die ik van mijn vrienden en familie krijg
Loved,I feel connected to everyone around me.,"My Diary,Arcade",I feel connected to everyone around me,Je me sens connecté à tout le monde autour de moi,Me siento conectado con todos los que me rodean.,Ik voel me verbonden met iedereen om mij heen
Loved,I feel so at peace knowing I’m loved.,"My Diary,Arcade",I feel so at peace knowing I’m loved,Je me sens tellement en paix sachant que je suis aimé,Me siento tan en paz sabiendo que soy amado,Ik voel me zo vredig wetende dat ik geliefd ben
Loved,I feel a deep sense of contentment because of the love I receive.,"My Diary,Arcade",I feel a deep sense of contentment because of the love I receive,Je ressens un profond sentiment de satisfaction à cause de l’amour que je reçois,Siento una profunda sensación de satisfacción por el amor que recibo.,Ik voel een diep gevoel van tevredenheid vanwege de liefde die ik ontvang
Loved,I’m thankful for the people who love me unconditionally.,"My Diary,Arcade",I’m thankful for the people who love me unconditionally,Je suis reconnaissant envers les gens qui m’aiment inconditionnellement,Estoy agradecido por las personas que me aman incondicionalmente.,Ik ben dankbaar voor de mensen die onvoorwaardelijk van mij houden
Loved,I feel appreciated by those who care about me.,"My Diary,Arcade",I feel appreciated by those who care about me,Je me sens apprécié par ceux qui se soucient de moi,Me siento apreciado por quienes se preocupan por mí.,Ik voel me gewaardeerd door degenen die om mij geven
Loved,I feel like I’m surrounded by love every day.,"My Diary,Arcade",I feel like I’m surrounded by love every day,Je me sens entourée d’amour tous les jours,Me siento rodeado de amor todos los días.,Ik heb het gevoel dat ik elke dag omringd word door liefde
Loved,I feel like I belong wherever I go.,"My Diary,Arcade",I feel like I belong wherever I go,Je me sens à ma place partout où je vais,Me siento como si perteneciera a donde quiera que vaya,"Ik heb het gevoel dat ik erbij hoor, waar ik ook ga"
