tag,patterns,response,patterns_cleaned,patterns_french,patterns_spanish,patterns_dutch
Lonely,Longing for someone to talk to,"Arcade,ChatLine",Longing for someone to talk to,Envie de parler à quelqu'un,Anhelo tener alguien con quien hablar,Verlangen naar iemand om mee te praten
Lonely,Feeling out of place,"Arcade,ChatLine",Feeling out of place,Se sentir hors de propos,Sentirse fuera de lugar,Je niet op je plek voelen
Lonely,Yearning for acceptance,"Arcade,ChatLine",Yearning for acceptance,Désir d'acceptation,Anhelo de aceptación,Verlangen naar acceptatie
Lonely,Missing shared experiences,"Arcade,ChatLine",Missing shared experiences,Manque d'expériences partagées,Extrañando experiencias compartidas,Gedeelde ervaringen missen
Lonely,Feeling like there’s no one to rely on,"Arcade,ChatLine",Feeling like there’s no one to rely on,Avoir l’impression de ne pouvoir compter sur personne,Sentir que no hay nadie en quien confiar,Het gevoel hebben dat er niemand is om op te vertrouwen
Lonely,Longing for validation,"Arcade,ChatLine",Longing for validation,Envie de validation,Anhelo de validación,Verlangen naar bevestiging
Lonely,Feeling misunderstood,"Arcade,ChatLine",Feeling misunderstood,Se sentir incompris,Sentirse incomprendido,Het gevoel hebben dat je niet begrepen wordt
Lonely,Yearning for love and affection,"Arcade,ChatLine",Yearning for love and affection,Désir d'amour et d'affection,Anhelo de amor y afecto,Verlangen naar liefde en genegenheid
Lonely,Missing a sense of community,"Arcade,ChatLine",Missing a sense of community,Manque de sens de la communauté,Falta el sentido de comunidad,Het missen van een gevoel van gemeenschap
Lonely,Feeling abandoned by friends,"Arcade,ChatLine",Feeling abandoned by friends,Se sentir abandonné par ses amis,Sentirse abandonado por los amigos,Je verlaten voelen door vrienden
Lonely,Longing for someone who gets me,"Arcade,ChatLine",Longing for someone who gets me,Envie de quelqu'un qui me comprenne,Anhelo a alguien que me comprenda,Verlangen naar iemand die mij begrijpt
Lonely,Feeling unimportant to others,"Arcade,ChatLine",Feeling unimportant to others,Se sentir sans importance pour les autres,Sentirse poco importante para los demás,Je onbelangrijk voelen voor anderen
Lonely,Yearning for shared goals,"Arcade,ChatLine",Yearning for shared goals,Aspirer à des objectifs communs,Anhelo de objetivos compartidos,Verlangen naar gedeelde doelen
Lonely,Missing someone’s support,"Arcade,ChatLine",Missing someone’s support,Manquer le soutien de quelqu’un,Extraño el apoyo de alguien,Het missen van iemands steun
Lonely,Feeling like no one wants me around,"Arcade,ChatLine",Feeling like no one wants me around,J'ai l'impression que personne ne veut de moi,Sentir que nadie me quiere cerca,Het gevoel hebben dat niemand mij in de buurt wil hebben
Lonely,Longing for someone to confide in,"Arcade,ChatLine",Longing for someone to confide in,Envie de quelqu'un à qui se confier,Anhelo tener a alguien en quien confiar,Verlangen naar iemand om je in te vertrouwen
Lonely,Feeling like an outsider in social situations,"Arcade,ChatLine",Feeling like an outsider in social situations,Se sentir étranger dans les situations sociales,Sentirse como un extraño en situaciones sociales,Het gevoel hebben een buitenstaander te zijn in sociale situaties
Lonely,Yearning for emotional connection,"Arcade,ChatLine",Yearning for emotional connection,Désir de connexion émotionnelle,Anhelo de conexión emocional,Verlangen naar emotionele verbinding
Lonely,Missing the presence of a loved one,"Arcade,ChatLine",Missing the presence of a loved one,Manquer la présence d'un être cher,Extrañando la presencia de un ser querido,Het missen van de aanwezigheid van een geliefde
Lonely,Feeling isolated in a crowd,"Arcade,ChatLine",Feeling isolated in a crowd,Se sentir isolé dans une foule,Sentirse aislado en una multitud,Je geïsoleerd voelen in een menigte
Lonely,Longing for companionship and care,"Arcade,ChatLine",Longing for companionship and care,Désir de compagnie et d'attention,Anhelo de compañía y cuidado,Verlangen naar gezelschap en zorg
Lonely,Yearning for someone to share my life with,"Arcade,ChatLine",Yearning for someone to share my life with,Aspirer à quelqu'un avec qui partager ma vie,Anhelo tener a alguien con quien compartir mi vida,Verlangen naar iemand met wie ik mijn leven kan delen
Lonely,I am feeling lonely.,"Arcade,ChatLine",I am feeling lonely.,Je me sens seul.,Me siento sola,Ik voel me eenzaam.
Lonely,I feel very lonely,"Arcade,ChatLine",I feel very lonely,je me sens très seul,Me siento muy sola,Ik voel me erg eenzaam
Lonely,I am lonely at this time,"Arcade,ChatLine",I am lonely at this time,je suis seul en ce moment,Estoy sola en este momento,Ik ben eenzaam op dit moment
Loved,I feel so loved by everyone around me.,"My Diary,Arcade",I feel so loved by everyone around me,Je me sens tellement aimé par tout le monde autour de moi,Me siento tan querido por todos los que me rodean.,Ik voel me zo geliefd door iedereen om mij heen
Loved,My family always makes me feel loved.,"My Diary,Arcade",My family always makes me feel loved,Ma famille me fait toujours me sentir aimée,Mi familia siempre me hace sentir amada.,Mijn familie zorgt er altijd voor dat ik me geliefd voel
Loved,I appreciate all the love I receive.,"My Diary,Arcade",I appreciate all the love I receive,J'apprécie tout l'amour que je reçois,Agradezco todo el amor que recibo.,Ik waardeer alle liefde die ik ontvang
Loved,I’m surrounded by love today.,"My Diary,Arcade",I’m surrounded by love today,Je suis entouré d’amour aujourd’hui,Estoy rodeado de amor hoy,Ik word vandaag omringd door liefde
Loved,I’m so grateful for all the love in my life.,"My Diary,Arcade",I’m so grateful for all the love in my life,Je suis tellement reconnaissant pour tout l’amour dans ma vie,Estoy muy agradecida por todo el amor que hay en mi vida.,Ik ben zo dankbaar voor alle liefde in mijn leven
Loved,I’m blessed to have such supportive people around me.,"My Diary,Arcade",I’m blessed to have such supportive people around me,J’ai la chance d’avoir des gens qui me soutiennent autant autour de moi,Tengo la suerte de tener gente tan comprensiva a mi alrededor.,Ik ben gezegend dat ik zulke behulpzame mensen om mij heen heb
Loved,I’m surrounded by kindness today.,"My Diary,Arcade",I’m surrounded by kindness today,Je suis entouré de gentillesse aujourd'hui,Estoy rodeado de bondad hoy,Ik word vandaag omringd door vriendelijkheid
Loved,I’m surrounded by people who care about me.,"My Diary,Arcade",I’m surrounded by people who care about me,Je suis entouré de gens qui se soucient de moi,Estoy rodeado de gente que se preocupa por mí.,Ik word omringd door mensen die om mij geven
Loved,I feel the warmth of love everywhere I go.,"My Diary,Arcade",I feel the warmth of love everywhere I go,Je ressens la chaleur de l'amour partout où je vais,Siento el calor del amor dondequiera que voy.,Ik voel de warmte van liefde overal waar ik ga
Loved,I feel loved and valued every day.,"My Diary,Arcade",I feel loved and valued every day,Je me sens aimé et valorisé chaque jour,Me siento amado y valorado cada día.,Ik voel me elke dag geliefd en gewaardeerd
Loved,My heart is full of love today.,"My Diary,Arcade",My heart is full of love today,Mon cœur est plein d'amour aujourd'hui,Mi corazón está lleno de amor hoy.,Mijn hart is vandaag vol liefde
Loved,I’m grateful for the love I receive.,"My Diary,Arcade",I’m grateful for the love I receive,Je suis reconnaissant pour l’amour que je reçois,Estoy agradecido por el amor que recibo,Ik ben dankbaar voor de liefde die ik ontvang
Loved,I’m so lucky to have such amazing people in my life.,"My Diary,Arcade",I’m so lucky to have such amazing people in my life,J’ai tellement de chance d’avoir des gens aussi incroyables dans ma vie,Tengo mucha suerte de tener gente tan maravillosa en mi vida.,Ik heb zoveel geluk dat ik zulke geweldige mensen in mijn leven heb
Loved,I’m truly loved by the people I care about.,"My Diary,Arcade",I’m truly loved by the people I care about,Je suis vraiment aimé par les gens qui me sont chers,Soy verdaderamente amado por las personas que me importan.,Ik word echt geliefd door de mensen om wie ik geef
Loved,I feel blessed to have people who love me.,"My Diary,Arcade",I feel blessed to have people who love me,Je me sens béni d'avoir des gens qui m'aiment,Me siento bendecida de tener gente que me ama.,Ik voel me gezegend dat ik mensen heb die van mij houden
Loved,Love is all around me today.,"My Diary,Arcade",Love is all around me today,L'amour est partout autour de moi aujourd'hui,El amor está a mi alrededor hoy.,Liefde is vandaag overal om mij heen
Loved,I feel loved beyond measure.,"My Diary,Arcade",I feel loved beyond measure,Je me sens aimé au-delà de toute mesure,Me siento amado más allá de toda medida,Ik voel me onmetelijk geliefd
Loved,I’m thankful for all the love and kindness I receive.,"My Diary,Arcade",I’m thankful for all the love and kindness I receive,Je suis reconnaissant pour tout l’amour et la gentillesse que je reçois,Estoy agradecido por todo el amor y la amabilidad que recibo.,Ik ben dankbaar voor alle liefde en vriendelijkheid die ik ontvang
Loved,I’m grateful for the love in my life.,"My Diary,Arcade",I’m grateful for the love in my life,Je suis reconnaissant pour l’amour dans ma vie,Estoy agradecido por el amor en mi vida.,Ik ben dankbaar voor de liefde in mijn leven
Loved,I feel loved by my family and friends.,"My Diary,Arcade",I feel loved by my family and friends,Je me sens aimé par ma famille et mes amis,Me siento querido por mi familia y amigos.,Ik voel me geliefd door mijn familie en vrienden
Loved,I feel like I’m part of something bigger.,"My Diary,Arcade",I feel like I’m part of something bigger,J’ai l’impression de faire partie de quelque chose de plus grand,Me siento como si fuera parte de algo más grande,Ik heb het gevoel dat ik deel uitmaak van iets groters
Loved,I’m surrounded by love and positivity.,"My Diary,Arcade",I’m surrounded by love and positivity,Je suis entouré d’amour et de positivité,Estoy rodeado de amor y positividad.,Ik word omringd door liefde en positiviteit
Loved,I’m so grateful for the support and care I receive.,"My Diary,Arcade",I’m so grateful for the support and care I receive,Je suis très reconnaissante pour le soutien et les soins que je reçois,Estoy muy agradecida por el apoyo y la atención que recibo.,Ik ben zo dankbaar voor de steun en zorg die ik krijg
Loved,I feel loved and accepted just the way I am.,"My Diary,Arcade",I feel loved and accepted just the way I am,Je me sens aimé et accepté tel que je suis,Me siento amado y aceptado tal como soy.,Ik voel me geliefd en geaccepteerd zoals ik ben
Loved,I am grateful for the affection I get from others.,"My Diary,Arcade",I am grateful for the affection I get from others,Je suis reconnaissant pour l’affection que je reçois des autres,Estoy agradecido por el cariño que recibo de los demás.,Ik ben dankbaar voor de genegenheid die ik van anderen krijg
Loved,Love is in every conversation I have today.,"My Diary,Arcade",Love is in every conversation I have today,L'amour est dans chaque conversation que j'ai aujourd'hui,El amor está en cada conversación que tengo hoy.,Liefde zit in elk gesprek dat ik vandaag heb
Loved,I’m lucky to have people who genuinely care about me.,"My Diary,Arcade",I’m lucky to have people who genuinely care about me,J'ai la chance d'avoir des gens qui se soucient vraiment de moi,Tengo suerte de tener gente que realmente se preocupa por mí.,Ik heb geluk dat ik mensen heb die echt om mij geven
Loved,I feel cherished by those who love me.,"My Diary,Arcade",I feel cherished by those who love me,Je me sens chéri par ceux qui m'aiment,Me siento querido por quienes me aman.,Ik voel me gekoesterd door degenen die van mij houden
Loved,I’m thankful for the love that surrounds me.,"My Diary,Arcade",I’m thankful for the love that surrounds me,Je suis reconnaissant pour l’amour qui m’entoure,Estoy agradecido por el amor que me rodea.,Ik ben dankbaar voor de liefde die mij omringt
Loved,"I feel like I’m in the right place, surrounded by love.","My Diary,Arcade","I feel like I’m in the right place, surrounded by love","Je me sens au bon endroit, entouré d’amour","Me siento que estoy en el lugar correcto, rodeada de amor.","Ik voel me alsof ik op de juiste plek ben, omringd door liefde"
Loved,I feel so connected to the people who love me.,"My Diary,Arcade",I feel so connected to the people who love me,Je me sens tellement connecté aux gens qui m'aiment,Me siento tan conectado con las personas que me aman.,Ik voel me zo verbonden met de mensen die van mij houden
Loved,I’m thankful for the love and care I receive from my friends.,"My Diary,Arcade",I’m thankful for the love and care I receive from my friends,Je suis reconnaissant pour l’amour et l’attention que je reçois de mes amis,Estoy agradecido por el amor y el cuidado que recibo de mis amigos.,Ik ben dankbaar voor de liefde en zorg die ik van mijn vrienden krijg
Loved,I feel truly loved every day of my life.,"My Diary,Arcade",I feel truly loved every day of my life,Je me sens vraiment aimé chaque jour de ma vie,Me siento verdaderamente amado todos los días de mi vida.,Ik voel me elke dag van mijn leven echt geliefd
